Payment Execution Date,Payment Modification Date and Time,Payment Creation Date and Time,Payment Authorisation Date and Time,Payment File Format/Channel,Ordering Bank (Swift Code or Local Bank Code),Ordering Account Number,Client Entity Name,Beneficiary Account Number,Beneficiary Name,Beneficiary Address,Beneficiary Bank (Swift Code or Local Bank Code),Beneficiary Country,Instruction/Payment Type,Payment Amount,Payment Currency,Remittance Advice,Connexis User ID (Maker),Connexis User ID (Authoriser),User Country Geo-Location,User last successful login date/time
1982-12-22 23:22:50,2006-07-05 19:08:16,2020-06-10 01:47:45,1978-10-12 09:55:02,mp4,GB18RHAH67539823731851,4279130347947,Kevin Parker,3574541567585388,Veronica Doyle,"1122 Wong Underpass
Johnsonfort, OH 42211",GB25RBNZ88117221648501,Venezuela,,10573.455094398585,"('CHF', 'Swiss franc')",,angela16,fischeralbert,Holy See (Vatican City State),2011-04-03 08:35:21
2018-10-14 03:19:08,2002-08-06 19:27:35,2007-08-17 03:56:05,2011-04-26 08:39:37,html,GB50JXTV37099537580328,4359187211921,Angela Taylor,4290140166847,Anthony Patel,"7265 Steven Harbor
Terrellhaven, CA 90423",GB76RACQ88142439563816,Cape Verde,,9914.165031729695,"('LRD', 'Liberian dollar')",,troy58,allison40,Uzbekistan,1987-03-10 21:08:32
1970-01-29 00:48:20,1972-11-23 07:36:59,2016-06-23 09:38:55,1997-07-02 06:32:24,wav,GB73EPAB27676919387733,2222992648252969,David Schneider,213110153704937,Michele Reyes,"96260 Torres Branch
Ashleychester, MO 83487",GB05ROIG24024125341270,Senegal,,2904.1065418162943,"('NIO', 'Nicaraguan córdoba')",,sampsonsheena,mark14,Papua New Guinea,1997-02-07 06:00:29
2020-06-06 01:27:19,1986-06-16 17:52:44,2013-11-14 02:24:25,1972-11-30 08:57:29,ppt,GB98SKIU84340989875432,3558284072609035,Rebecca Kelly,213120816873060,Jerome Rogers,"72150 Garcia Village Apt. 891
East Nicholasville, GA 02976",GB47OWQO04071751567011,Poland,,3666.6249051092223,"('PEN', 'Peruvian sol')",,chenterri,caldwellkyle,Falkland Islands (Malvinas),1979-05-05 15:23:26
1997-03-20 23:34:12,1978-01-30 04:03:27,1997-10-13 07:51:34,1997-01-22 01:42:33,flac,GB61BNEA53006271568553,4785801537396412,Linda Harris,676228589088,Dennis Turner,"765 Robert Park Suite 228
Thomasville, IN 70479",GB39DPCS06872434846506,Gabon,,8985.107345685416,"('ALL', 'Albanian lek')",,vmartin,qford,United States Minor Outlying Islands,2020-02-29 07:31:16
2004-09-09 09:19:40,1984-02-11 09:15:25,1977-02-15 05:23:09,2017-12-16 07:56:23,ods,GB90SPHL52195806465288,30147255557061,Susan Morales,340304833011401,Dustin Vega,"1463 Patricia Meadow Apt. 513
Heatherborough, OR 24049",GB28KECZ00722855624039,El Salvador,,9532.092883180023,"('UYU', 'Uruguayan peso')",,tbrooks,umurray,Brazil,1972-05-05 19:27:52
1976-01-23 14:58:24,1989-01-19 16:02:58,2005-12-24 22:49:25,2016-12-05 05:48:27,wav,GB44SDDH75787294789990,4552298873591782,Louis Jacobson,676234489844,Nathan Jackson,"76906 Janet Spurs
Nelsonburgh, NH 80559",GB67NWKJ13387532382921,Montenegro,,1233.8127423686763,"('NIS', 'Israeli new shekel')",,johngonzales,cervantesdebra,Yemen,1978-06-06 20:18:48
1979-09-19 14:31:24,1991-03-05 00:47:42,1972-09-30 12:19:40,2014-11-01 15:30:40,bmp,GB88GFEM29587208723779,4755419243089498,Christine Martinez,4315164716081199458,Rebecca Ramirez,"12297 Carol Trafficway Suite 043
Robertshire, MA 19206",GB80TKTZ77516461225213,Botswana,,12848.73214941405,"('TZS', 'Tanzanian shilling')",,kolsen,renee10,Finland,2017-05-06 12:06:25
2003-12-06 03:11:48,1986-08-21 04:26:29,1980-02-07 15:31:07,2007-02-13 13:20:12,mov,GB59NVTY12928449497424,4149678267866,Allison Lopez,4464282324775357,Juan Peters,"673 Brown Drives
Lake Ashleymouth, UT 26400",GB17KVGO16812719954417,Iraq,,5006.523566503107,"('CZK', 'Czech koruna')",,steve74,jameswallace,Belgium,1998-04-24 18:37:56
1993-10-16 21:01:51,2004-02-26 23:57:53,1975-04-21 22:43:11,2018-01-21 10:48:05,flac,GB75AUNK05186572903919,370826374835734,David Avila,6574506175451144,Michael Johnson,"56250 Cardenas Gateway Suite 641
East Erika, IL 99020",GB65UKLP85341042122340,Switzerland,,3813.124293956717,"('BYR', 'Belarusian ruble')",,sierra28,whitenatasha,Austria,1992-04-02 06:16:45
1983-02-05 11:35:14,1999-07-23 06:42:12,2008-11-20 03:05:20,2001-01-02 04:25:30,avi,GB57DVWL16868476434717,3588401626971398,Jennifer Rivera,4291499788074,Dalton Turner,"6755 Henderson Mill Suite 032
Johnsonland, WI 42358",GB03CSYB27520772114484,Bahrain,,78.81202951826914,"('AWG', 'Aruban florin')",,marc46,stephanie20,Solomon Islands,1981-10-26 00:50:41
1993-12-30 23:14:17,1993-05-06 22:41:34,1998-10-20 08:14:58,1973-08-02 17:38:20,jpg,GB02LGAQ26376153156568,3519964363613626,Jodi Rodriguez,375612102148979,Kyle Collier,"1156 Moore Stravenue
Parkerbury, ID 68239",GB74MYFG09304255552158,Saint Pierre and Miquelon,,8856.22597768969,"('RSD', 'Serbian dinar')",,hernandezjoshua,urosales,Greece,2010-11-15 18:06:25
1992-12-13 09:18:26,1999-05-27 09:02:56,2008-03-22 07:18:15,1995-07-16 19:28:42,mov,GB92KLCH37918811317908,213168824612368,Jesse Carroll,5144776523130137,Sarah Hayes,"USCGC Johnson
FPO AE 91035",GB41JTNU22155197538178,Denmark,,468.36928946739766,"('EGP', 'Egyptian pound')",,tranlinda,crystal87,Nigeria,2005-06-16 23:19:33
2015-12-02 18:44:04,1990-03-06 21:20:56,1970-02-04 13:23:00,1996-01-12 08:43:29,mp3,GB73VBUT92366534233867,5302261329946638,Juan Henderson,639054844217,Karen Brandt,"Unit 1408 Box 1300
DPO AP 49244",GB30CAEC18045636775319,Saint Kitts and Nevis,,7480.5886931339965,"('PGK', 'Papua New Guinean kina')",,gonzalezmadison,changdominic,Singapore,1991-11-22 15:58:04
2003-02-24 04:40:26,1982-05-11 03:27:13,1996-11-30 19:52:11,2002-09-24 14:24:53,wav,GB52OOCJ44121788115830,3549910663707794,Michael Fields,4807789797458952,Gregory Walters,"30575 Finley Orchard Apt. 783
West Christine, NE 67116",GB41QUTA06260465735064,El Salvador,,5107.915208299425,"('BZD', 'Belize dollar')",,matthew71,christina33,Iceland,1983-11-24 17:31:17
2013-10-02 08:00:43,2002-10-04 20:12:20,1977-09-03 20:09:13,1999-08-13 18:30:47,mp3,GB97XSNZ98764288296094,3539557292394734,Angela Black,639012498577,Joshua Andrews,"953 Johnson Villages
North Ryan, NM 72715",GB38LAJR31989241457907,Zimbabwe,,11005.31301489253,"('JPY', 'Japanese yen')",,kaitlyn97,cathyrichards,Iraq,1992-03-23 04:10:56
2004-08-14 08:29:21,2016-01-10 05:26:32,1993-03-06 08:53:38,2003-05-20 11:38:06,ods,GB45FGEC94082758579607,4333938818565,Matthew Adams MD,502042760806,Curtis Johnson,"311 Montes Cliff
West Kelly, GA 70145",GB82QLMC78723244387333,Andorra,,10802.862098435884,"('BRL', 'Brazilian real')",,vrivera,teresaboyle,Guadeloupe,2017-05-30 05:07:30
2004-07-21 16:14:34,2008-04-06 03:43:17,2003-01-03 00:44:08,2001-08-19 11:39:27,json,GB33WKQX96958659525684,5414636763446978,Denise White,6011648838744852,Marc Taylor,"89469 Gina Station Apt. 829
Sarahtown, WV 83570",GB05LQTB07371538119679,Korea,,358.3600084614717,"('VND', 'Vietnamese đồng')",,robertswilliam,rcervantes,Libyan Arab Jamahiriya,1972-01-30 06:32:01
2016-03-09 14:57:18,2019-08-18 13:48:44,1987-04-12 10:54:37,2005-08-16 07:41:40,mov,GB53OYQO92205567762072,3537821750410552,Sean Hudson,343706215367903,Peter Shepherd,"062 Dunlap Light Apt. 406
Brittanyport, CA 87486",GB11QUKQ77745996220205,Guadeloupe,,58.40062577587279,"('MNT', 'Mongolian tugrik')",,nayala,kingtimothy,Cameroon,1985-11-25 14:49:08
2019-06-08 17:56:44,2011-04-18 15:43:06,1993-04-22 14:20:43,1999-06-21 00:59:49,csv,GB35DEPN11483950676407,3593433284475837,Megan Bright,4073917868391283863,Tammy Burnett,"4336 Nelson Ridges
Lake Michaelland, ME 20448",GB12MGJL66979787121252,Guatemala,,3543.0349393813967,"('CDF', 'Congolese franc')",,perkinsjoseph,duane47,Burundi,2005-10-21 14:55:22
2009-05-24 06:31:55,2002-10-17 02:26:16,1971-06-12 02:24:35,1986-01-23 01:25:10,docx,GB28CQZD19123471352379,2583497219445144,Penny Duke,30177920536927,Tina Rose,"1555 Kristen Manors
Summersfort, MO 12645",GB96ZQNR74847446124810,Guadeloupe,,283.8504068904679,"('HRK', 'Croatian kuna')",,marshalltaylor,autumngarner,Brunei Darussalam,1990-02-11 23:57:23
1980-02-24 18:44:26,1983-06-01 23:31:13,1983-12-28 14:11:19,2005-10-06 20:31:50,avi,GB38EVBJ57402130607552,30249124683894,Christina Adams,4433636490106166113,Mark Ware,"9875 Murray Meadow Apt. 436
East Jose, PA 54358",GB37UOIT51284229849327,Micronesia,,3910.2447466336685,"('SZL', 'Swazi lilangeni')",,amiller,johnnyreyes,Solomon Islands,1991-04-19 13:32:14
1993-02-04 04:26:18,1984-12-10 09:50:54,1973-03-18 18:38:22,2014-11-15 10:28:30,numbers,GB51BFJR47395903523306,501894404877,David Martin,4923036191866806239,Lisa Willis,"PSC 7810, Box 7336
APO AP 53078",GB07UEWB67228308244049,Australia,,480.3023659949414,"('XOF', 'West African CFA franc')",,rogerschristopher,joshua45,Liechtenstein,1997-01-08 14:27:24
1992-01-27 15:23:27,2005-12-24 07:01:34,1997-01-11 02:17:46,2013-07-11 06:09:15,flac,GB80DHSN33611726198985,4392793290835899,Joshua Smith,3557220531672660,Bryan Williams,"793 Campbell Villages
Lake Stephanieland, MS 95517",GB93HDSV28231242130539,Germany,,8873.121760930177,"('SPL', 'Seborga luigino')",,lmedina,rosalesdamon,Croatia,2007-02-14 21:17:09
2019-07-23 09:52:05,1980-02-08 14:20:23,1986-07-09 04:06:25,1986-05-06 02:22:00,ppt,GB05ZBQU46068978172291,639043533111,Peter Greer,4051561804590850439,Amy Stephens,"276 Johnson Views
North Masonhaven, NV 45838",GB09BDZZ95259746596702,Niger,,3602.1344822668552,"('BHD', 'Bahraini dinar')",,mknight,jonesmaria,Malta,2008-03-10 11:56:51
1999-02-11 14:22:11,1973-10-03 14:53:43,1989-12-07 16:12:23,1986-05-02 19:59:47,xls,GB11ALTF52683633537804,30550664057872,John Owens,30324040231829,Phillip Manning,"3212 Cruz Ports Apt. 522
Johnsonbury, HI 09056",GB08PXMW22204712573579,Paraguay,,54.44872549985129,"('ALL', 'Albanian lek')",,skinneradrienne,crystal68,Tanzania,2013-02-10 14:15:13
1981-10-07 08:50:19,1977-06-21 13:22:38,2004-08-25 19:50:09,1994-11-29 22:25:21,pptx,GB33TENQ99755339011020,213116880723629,Karen Gonzales,3550052034447739,Scott West,"57096 Russell Garden Apt. 592
Martinborough, CT 84662",GB82SNCI17828837082593,Ethiopia,,10607.789617444598,"('VND', 'Vietnamese đồng')",,kimyoung,sheltonjon,Argentina,2010-12-23 01:42:57
1987-06-16 13:08:02,1976-05-27 12:06:18,2020-01-25 07:10:34,1997-11-18 09:36:47,jpeg,GB16NRBI30150090053867,3587493000867269,Michael Watkins,30057553937289,Victoria Hardy,"562 Kimberly Springs Suite 771
Erikabury, GA 51954",GB73CFQR46553863439688,United Kingdom,,1151.2562769394347,"('IQD', 'Iraqi dinar')",,toddanderson,jamesbell,Kiribati,1995-05-19 15:52:11
2017-04-08 17:03:26,2012-01-04 12:52:56,1992-07-05 23:52:58,1996-12-23 16:05:38,wav,GB92RPIV02581976274725,4339164264968997405,Wyatt Murphy,4007523953513663939,Wendy Hodge,"0638 Joyce Meadows
Port Patriciahaven, FL 69175",GB79AWAT75213367832268,Indonesia,,5715.276397799724,"('USD', 'United States dollar')",,wagnerabigail,jackrubio,Tonga,2017-03-13 17:24:06
1975-04-25 13:18:48,2000-06-13 18:19:56,2019-05-24 13:47:32,1977-11-15 00:49:15,ppt,GB35HMIG72397416201232,4542719943388738,John Peterson,4972961798861,Barbara Gould,"532 Michelle Burgs
New Johnside, RI 36479",GB41XYSR21274993629121,Antarctica (the territory South of 60 deg S),,13407.068989338593,"('VND', 'Vietnamese đồng')",,rodriguezjessica,franklinannette,Saint Vincent and the Grenadines,1980-04-22 18:21:58
1979-10-20 20:44:34,2009-11-11 20:00:29,2008-01-04 20:28:54,1999-06-04 16:36:17,jpeg,GB55SKSW76392541775143,4473108267217,Katherine Garcia,676333244009,Cynthia West,"3417 Barnes Burgs
Mcdonaldside, OK 48468",GB05UGOD90100257366925,Libyan Arab Jamahiriya,,3974.6041288097836,"('AED', 'United Arab Emirates dirham')",,michaeldaniels,glee,San Marino,1981-05-21 00:24:07
1999-04-23 09:21:19,1971-08-29 16:37:28,1979-07-28 20:14:40,2009-04-01 19:47:29,xlsx,GB20SUWE16410925595240,4334316576467905,Michael Walters,060470511241,Brooke Gutierrez,"861 Kevin Shore
Alexborough, CT 66851",GB92AQWT72846121194219,United States of America,,4792.688488957356,"('DKK', 'Danish krone')",,fmeyer,johndonovan,Maldives,1998-01-18 20:28:26
2019-07-05 10:50:49,1971-06-18 04:22:31,1991-10-20 21:37:07,1971-10-25 11:20:42,doc,GB38WGWL18777783980769,2282163640359452,Peter Martin,180098374310031,Gina Farmer,"269 Laurie Terrace Suite 101
Johnsonchester, IA 70171",GB75WLQB84678720160058,Germany,,224.00902099971648,"('SBD', 'Solomon Islands dollar')",,bartlettkurt,fjones,Yemen,1994-03-01 01:25:21
1971-08-18 04:04:50,1982-07-24 11:04:10,1979-07-18 09:30:36,2019-02-21 06:59:02,html,GB15PUQW88403991964243,30178167480464,Nicholas Woodward,4070574674692,Jacob Mcdaniel,"1556 Kevin Path Suite 362
Mirandaburgh, MI 20391",GB82NBTD99293042162442,Mauritius,,2680.144872408161,"('JPY', 'Japanese yen')",,chapmanhannah,watersjohn,Denmark,2003-05-29 19:19:45
1995-08-09 09:56:59,1973-09-27 05:39:44,1970-12-02 12:34:46,2017-01-23 21:01:13,wav,GB81ULCE54523715506822,2714752007960874,Amanda Smith,4965293293353,John Melendez,"0741 Banks Views
Lake Laura, CA 04492",GB86YZSK90346287494729,Latvia,,8056.673093675305,"('XDR', 'Special drawing rights')",,jennypage,neaton,Turks and Caicos Islands,2003-01-03 02:41:44
2005-07-07 11:21:24,1973-03-02 23:47:09,2019-11-05 03:22:36,1983-09-28 04:40:34,odt,GB36COQV48769935124112,6011628558260073,Tiffany Shields,4775193847233423874,Christina Neal,"2415 Garcia Gardens
Lake Michaelstad, NH 05048",GB97XXCB03327590580948,Dominica,,4627.577990104223,"('SLL', 'Sierra Leonean leone')",,rodney35,brownlisa,Romania,2020-04-04 07:48:57
1972-02-16 11:52:14,1975-01-18 13:14:49,1983-01-26 18:36:33,2003-08-29 18:38:56,png,GB47BFUM52822911971152,4166704455232,Maria Petty,4704215862711738051,Dillon Singh,"USNS Martin
FPO AP 81726",GB89FTCU55248429090033,Australia,,6160.840466706592,"('LAK', 'Lao kip')",,hlopez,brian20,Colombia,1992-07-22 03:30:21
2005-09-16 11:15:09,2000-09-12 22:56:37,1993-04-01 02:12:55,1975-08-13 07:13:46,jpeg,GB35CTOY02496123167826,4535826437666054,Katherine Smith,5402832755528501,William Jimenez,"3938 Ashley Mountain Apt. 543
Wilsonstad, GA 13194",GB11VOSZ49380588376341,Morocco,,355.4480852722887,"('PYG', 'Paraguayan guarani')",,inorris,patrick22,Greece,1989-02-15 12:12:41
2001-04-02 19:44:08,2000-08-25 10:25:57,1991-03-09 21:09:35,2009-08-10 17:08:21,flac,GB64ZNRS36265157895729,4724639483744191,John Sutton,3578310310525786,Alexa Delgado,"905 Jennifer Junction
Lake Elizabeth, CA 38261",GB57QCNA86835654438049,Honduras,,93.13829477316455,"('BGN', 'Bulgarian lev')",,danielreid,jenningsbonnie,Lebanon,1975-08-08 01:03:43
1971-10-27 13:59:58,1979-12-23 19:32:34,2007-10-21 17:55:39,2006-01-12 11:39:29,csv,GB15GWJP58570472393944,6011411767787388,Kaitlyn Price,4428838224543149,Teresa Woods,"0614 Baker Crest Suite 241
New Julie, NC 85591",GB46PWEN26697575272992,Mali,,4644.394664290482,"('BRL', 'Brazilian real')",,pjackson,diana06,Samoa,1998-08-22 16:52:33
1975-05-16 13:00:07,1985-01-04 02:00:48,1972-06-25 14:52:33,1989-04-03 09:54:09,xlsx,GB87WUOJ13428367334552,4546246194755,Brandi Stephenson,4477998793801627035,Andrew Olson,"78270 Leslie Meadows Apt. 611
Port Matthew, CA 10192",GB54UKDV78320927222978,Nicaragua,,16559.1971325651,"('MAD', 'Moroccan dirham')",,jennifer31,andersonamy,Isle of Man,2011-10-20 07:07:38
1981-06-27 23:07:41,2010-01-23 09:55:41,1991-10-12 14:47:11,1973-02-24 13:19:47,csv,GB90TAHA69715049338286,6011672252169941,Caleb Fowler,374800236081528,David Baker,"0965 Denise Cliff Apt. 806
East Aaron, IN 59156",GB62PUQP32680311097660,Holy See (Vatican City State),,9568.470747508247,"('SVC', 'Salvadoran colón')",,alexanderwhite,ashley76,Lao People's Democratic Republic,2016-09-29 00:32:32
1979-07-05 16:27:16,1995-10-12 08:52:42,2013-03-26 15:06:20,2003-08-15 02:38:01,flac,GB86KSJE49420248869735,4095689612035244,Carmen Jimenez,6011622601756179,April Sanders,"55377 Latasha Square
Thompsonhaven, NV 03059",GB83MMRC78165508771629,Yemen,,11046.725947598317,"('BZD', 'Belize dollar')",,vtapia,michael42,Saudi Arabia,1988-04-21 02:11:14
1985-12-18 13:37:40,1995-04-25 17:04:46,2004-04-18 19:45:35,1970-10-27 22:16:31,html,GB19EKSO91145858161928,3535919601797268,Kyle Smith,4549739793711,David Klein,"95725 Elliott Mews
New Jason, DE 34566",GB63XAFD95337478634361,Canada,,5682.244470647826,"('BBD', 'Barbadian dollar')",,christophersmith,megan64,Iraq,1983-04-28 12:48:16
1980-09-29 12:04:42,1972-04-11 05:37:59,1972-06-27 03:21:32,1976-01-01 08:57:09,mp3,GB08SOHA70536471418203,4776110710705,Erik Ward,4689155071731212,Elizabeth Rivers,"59805 Jimenez Plain
Cristinamouth, VT 95319",GB61CKSV55746698999651,Albania,,11720.109557989777,"('YER', 'Yemeni rial')",,jennifer67,gphillips,Heard Island and McDonald Islands,2019-01-25 04:50:52
2018-03-18 17:20:12,2014-06-09 22:12:05,2004-07-19 01:01:00,2017-07-19 16:14:05,js,GB06CWWE70498600027653,4248570417510142,Steven Bell,3556375946887443,Justin Torres,"49690 Jackson Knoll Suite 561
West Victoriamouth, WY 70198",GB46COEW98347638856276,Israel,,3321.3683781415343,"('XAF', 'Central African CFA franc')",,brandi92,matthewross,Costa Rica,1995-12-04 15:34:36
1975-03-29 18:34:00,1998-08-16 06:56:53,2006-12-15 23:30:48,1990-08-18 14:03:07,jpg,GB67JGDC63231674171400,4840233168709296,Laurie Rios,4045012189495,Lisa Bowman,"03849 Gross Grove Apt. 807
Benjaminshire, DC 31554",GB70WMIY61439130407254,Israel,,10317.401848765066,"('JEP', 'Jersey pound')",,yhernandez,tammy50,Guernsey,1987-02-20 04:37:47
2006-01-19 10:42:33,1977-05-08 14:16:57,2005-07-18 04:38:44,1987-12-22 17:27:09,mp4,GB22CNVE27076229258152,376189409589386,Matthew Long,4796157244129,Christine Cole,"059 Dougherty Lane
North Dianefurt, AR 53667",GB97XZKF40727161029794,Azerbaijan,,56.38192407988527,"('HNL', 'Honduran lempira')",,dgardner,zmartinez,Colombia,1993-02-18 00:41:30
2018-07-04 12:24:48,2010-09-14 04:52:12,1988-10-30 19:22:26,1981-07-17 00:05:14,mp3,GB64BAGQ22224005686404,4476846208546385803,Sherry Guzman,213136209431282,Caroline Rodriguez,"694 Micheal Ridges Apt. 280
Joseberg, KY 77136",GB17OCBF23626760307302,Cocos (Keeling) Islands,,6633.426666409506,"('COP', 'Colombian peso')",,iware,dennistracy,Malta,1976-12-20 19:33:57
1991-01-26 03:49:49,1982-05-02 17:51:43,1990-10-27 19:03:50,2010-10-24 17:41:11,png,GB26ZNMP57551422938705,349863586762289,Maria Lopez,3566580937306505,Shannon Blackburn PhD,"61936 Savage Prairie
West Christineville, PA 66242",GB49UVXI88442430525480,Guyana,,317.79910758576455,"('HRK', 'Croatian kuna')",,glenn91,nsanchez,Fiji,1988-02-16 14:35:54
2001-04-29 03:00:16,1976-06-21 11:05:40,1981-12-21 20:35:04,2006-06-27 06:49:37,mov,GB87MJMI84612857831867,675995808358,Erik Maxwell,3535762849299089,Christopher Moore,"Unit 9296 Box 1566
DPO AE 38165",GB08QAEW28969027481225,United States Virgin Islands,,15277.435522234744,"('MNT', 'Mongolian tugrik')",,daniel94,kyle87,Guatemala,1989-04-30 17:38:52
1998-08-26 00:47:15,1972-06-01 23:23:08,1988-06-05 08:43:24,2013-12-10 11:24:13,js,GB62LDDK10097613325055,36559803524233,Todd Robinson,6525168259071304,Tyler Baker,"70131 Kelley Stream Apt. 303
Port Joshuabury, IL 47328",GB85ARYL04534119764719,Samoa,,6992.136427516507,"('PYG', 'Paraguayan guarani')",,dominguezkatrina,diaztheresa,Papua New Guinea,1979-03-22 03:04:32
1978-10-01 03:48:25,2004-07-19 04:51:23,1988-08-10 00:00:48,1983-09-20 10:19:32,flac,GB70BGTX47541045601249,213183091528189,Rachel Cruz,30050117900810,Jose Evans,"38163 Lisa Place Apt. 990
Cherylfurt, RI 94138",GB02INUQ97238767736523,Mali,,2744.1422260513204,"('KWD', 'Kuwaiti dinar')",,cynthia64,williamsbethany,Belize,1976-11-13 10:17:29
1996-06-20 21:54:21,1971-08-10 09:59:12,2001-10-24 06:00:28,2001-04-16 14:56:58,txt,GB73HHAV46324425002473,4203516237810484593,Deborah Mendez,180086803115899,Ethan Williams,"PSC 4742, Box 7459
APO AE 42994",GB62XETG65779175541513,Kenya,,9190.695013367369,"('TND', 'Tunisian dinar')",,timothy51,pricepaul,Guinea,2000-04-20 15:06:05
2019-02-16 20:34:45,1984-10-07 19:47:57,2006-12-12 14:48:43,2020-04-01 03:08:47,bmp,GB96AACE37249840558559,30260848219097,Kara Vargas,4674257090740192983,Christopher Whitehead,"999 Adams Islands
Lindafurt, CT 67818",GB45DJGZ03398423419101,Cape Verde,,7515.8621761739605,"('GEL', 'Georgian lari')",,sanfordkristin,charlesgomez,Micronesia,1982-06-05 12:28:28
1980-05-16 08:00:52,2009-01-09 02:27:22,1984-07-31 22:46:35,1995-08-26 02:23:23,mov,GB19AFTH11203655530353,2718429637446204,Joseph Barnes,4607873785858266,Anita Thomas,"68679 Jenkins Highway
Franklinbury, WV 34594",GB51CLIN00573231419754,Greece,,4356.312892777912,"('TOP', 'Tongan paʻanga')",,esawyer,guzmandana,Sudan,2013-01-05 13:37:32
2018-03-21 17:17:24,1991-05-03 12:53:55,2001-05-20 01:30:25,1985-12-21 08:33:06,docx,GB13QYRL10081389162534,6011969974080269,Rebecca Wyatt,3578981654288098,Michael Mahoney,"3859 Lindsey Cape Apt. 735
South Roberttown, MA 98564",GB47USYO68283740430513,France,,17493.207869515853,"('SVC', 'Salvadoran colón')",,rmorse,xjensen,Saint Martin,1970-02-10 16:20:32
2010-02-03 06:50:17,1989-06-22 13:31:52,2011-10-14 06:18:14,1994-07-02 13:19:10,xlsx,GB58JRJL50349980388097,342634364453426,Donna Garcia,4186659885126,Lori Marsh,"PSC 9500, Box 1959
APO AE 07021",GB59HSZO09152858448206,Mayotte,,12733.42536219904,"('PEN', 'Peruvian sol')",,hansonmichelle,kristinpowell,Qatar,2001-07-26 01:51:27
2002-07-12 10:44:35,1989-03-27 05:48:04,1994-07-04 21:31:24,2005-01-27 23:57:04,mp4,GB39UDPS44632469827756,371896431129917,Sarah Stanley,180098678722253,Diana Anderson,"970 Kendra Greens Suite 467
Port Laurenport, NV 31567",GB20IZNH90808221609340,Liechtenstein,,582.1383947322439,"('INR', 'Indian rupee')",,davidbaldwin,brownsamantha,Congo,2000-12-24 08:48:47
1976-07-17 13:50:32,1991-09-17 04:13:53,1990-09-22 00:18:33,2002-09-29 19:04:09,wav,GB64IJYI93093097261161,3547459913088359,Susan Newman,630408739658,Jose Horton,"055 Brown Inlet
Port Sarahburgh, MO 21147",GB10TPYM37654768603135,Micronesia,,6884.008611784227,"('GIP', 'Gibraltar pound')",,garciaclifford,patrick58,Costa Rica,1991-06-14 20:49:27
1978-01-06 00:13:03,1984-12-25 08:18:39,1978-11-28 06:37:54,2016-09-30 08:16:16,flac,GB49VFLN15211837894873,370592580642120,Kim Thomas,6011101559838602,Kimberly Brown,"438 Benjamin Brook
Pinedaburgh, WI 51766",GB41BOFB47523826853054,Russian Federation,,2348.7234732514303,"('SOS', 'Somali shilling')",,thomascalderon,ylee,Belize,1975-11-22 20:15:39
1970-04-14 15:43:31,1995-02-10 12:15:51,1973-01-30 05:28:09,2005-02-17 07:16:00,gif,GB52EIWH85356452978583,374500445098350,Miguel Murphy,4246814777996,Peter Rangel,"405 Li Summit
Lake Maryberg, SD 59882",GB42MWSD01951902176123,Netherlands Antilles,,508.1675567538899,"('SHP', 'Saint Helena pound')",,fmurphy,garciazachary,Angola,2002-03-08 05:52:13
1990-12-27 08:55:06,1981-04-09 08:22:04,1972-05-14 07:40:18,1996-03-14 08:01:13,txt,GB57WLYM32565294377358,4580572192091,Lisa Powers,342580132036680,Dr. Ethan Ray,"462 Garcia Pass
East Lauren, WA 78550",GB35BHKI10606019463320,Wallis and Futuna,,543.2352684475649,"('THB', 'Thai baht')",,ryanhoffman,booneelizabeth,Moldova,1992-08-23 10:09:30
1973-08-22 08:27:09,1970-09-07 10:49:06,1976-12-12 06:09:40,2003-10-27 23:43:26,docx,GB51XDOD60887955949825,3538091287734457,Laura Cox,180003504673522,Derek Horton,"64432 James Junction Apt. 287
South Christopher, MN 49865",GB82BLAB24798974545623,Sao Tome and Principe,,591.3510969548146,"('CAD', 'Canadian dollar')",,rogerwatson,lynchrebecca,Myanmar,1994-04-28 08:51:29
2018-01-11 02:22:21,2011-11-26 11:37:29,2015-02-24 06:07:54,1995-08-24 09:16:18,avi,GB48YLSL07218776483078,3533887271531220,Travis Landry,3518464156224286,Nicole Hester,"103 Kimberly Mountains
Calebside, ND 99033",GB47DDDX91882777626060,Anguilla,,11077.088044847984,"('GTQ', 'Guatemalan quetzal')",,odavis,rcrane,Norway,1986-04-08 04:05:44
2001-05-29 15:39:25,2013-09-05 19:46:32,1983-08-08 13:11:55,2015-02-16 19:19:41,mov,GB45UQEL06695716033575,4032550219074414,Jose Nelson,4517922201566349,Alexandra Hernandez,"42982 Johnny Corners
Wagnerhaven, MN 72446",GB18LFVY96755320628545,Angola,,5684.077041397434,"('ISK', 'Icelandic króna')",,dgallegos,johnwilson,Grenada,2002-07-27 14:00:51
1973-03-13 20:11:36,1972-04-09 10:22:59,1993-11-27 16:36:28,2017-03-26 13:21:12,tiff,GB21KKEJ07263090778897,4249219584732909600,Yolanda Williams,6540036197547175,David Lawson,"33733 Tricia Drive Apt. 693
New Stacey, OR 22197",GB07DHWA12991443782294,Costa Rica,,1965.7114229763558,"('KPW', 'North Korean won')",,walkerkristin,taylorhall,Cocos (Keeling) Islands,1975-10-01 08:46:42
